Product,Price,Rating,Description,Url,Product Review ID
ASUS TUF Gaming F15 (2023) with 90WHr Battery Intel H-Series Core i7 12th Gen 12700H - (16 GB/512 GB S...,"₹1,04,990",4.6,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/asus-tuf-gaming-f15-2023-90whr-battery-intel-h-series-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-144-hz-140-w-fx507zv-lp094w-laptop/p/itm89b659fa1fc3c?pid=COMGPFPCTBXETYDD&lid=LSTCOMGPFPCTBXETYDDDT1J25&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=68785c6c-5172-419a-8bc2-d4756e1d1a89.COMGPFPCTBXETYDD.SEARCH&ppt=None&ppn=None&ssid=zb6k1i8jo00000001699377445447&qH=c5d334db81c10595,1
SAMSUNG Galaxy Book3 360 Intel EVO Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) NP750QF...,"₹1,14,990",4.9,Intel Core i5 Processor (13th Gen)16 GB DDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty,/samsung-galaxy-book3-360-intel-evo-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-np750qfg-ka2in-thin-light-laptop/p/itm0a4bcc98fda26?pid=COMGPXFF3RYZZXHX&lid=LSTCOMGPXFF3RYZZXHXJ9GIJY&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=68785c6c-5172-419a-8bc2-d4756e1d1a89.COMGPXFF3RYZZXHX.SEARCH&ppt=None&ppn=None&ssid=zb6k1i8jo00000001699377445447&qH=c5d334db81c10595,1
APPLE 2023 Macbook Air M2 - (8 GB/256 GB SSD/macOS Ventura) MQKR3HN/A,"₹1,32,538",4.7,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqkr3hn-a/p/itm43dc18f81e3f1?pid=COMGQA2VZGNBZCHM&lid=LSTCOMGQA2VZGNBZCHMNHJUDD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=68785c6c-5172-419a-8bc2-d4756e1d1a89.COMGQA2VZGNBZCHM.SEARCH&ppt=None&ppn=None&ssid=zb6k1i8jo00000001699377445447&qH=c5d334db81c10595,1
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,"₹87,990",4.3,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15irh8-gaming-laptop/p/itm7893dee95bb88?pid=COMGRC9RWYYQQRGY&lid=LSTCOMGRC9RWYYQQRGY6XYWOD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=68785c6c-5172-419a-8bc2-d4756e1d1a89.COMGRC9RWYYQQRGY.SEARCH&ppt=None&ppn=None&ssid=zb6k1i8jo00000001699377445447&qH=c5d334db81c10595,1
APPLE 2022 MacBook Pro M2 - (8 GB/256 GB SSD/Mac OS Monterey) MNEP3HN/A,"₹1,09,990",4.6,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD33.78 cm (13.3 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",/apple-2022-macbook-pro-m2-8-gb-256-gb-ssd-mac-os-monterey-mnep3hn-a/p/itm0161b086bcab6?pid=COMGFB2GYQHA9RR7&lid=LSTCOMGFB2GYQHA9RR7QL3VSN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGFB2GYQHA9RR7.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,11,990",4.4,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/p/itm0a107f7d8e2af?pid=COMGRC9RWM59MRYP&lid=LSTCOMGRC9RWM59MRYPQBPTVD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGRC9RWM59MRYP.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹24,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_5mGlrewjMPccZ6T1Vw8hHgonSOLQMhN1noFpbA8NrxqLszyF4GXWfOwdwXzGNQaV0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-grn-thin-light-laptop/p/itm08b220f630a42?pid=COMGQHYFDAV3PF5G&lid=LSTCOMGQHYFDAV3PF5GOQDUUE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_5mGlrewjMPccZ6T1Vw8hHgonSOLQMhN1noFpbA8NrxrTm2GRxaBG3qXGAjhZ-rJu02huwFHzDarHrjdsy44Xtg%3D%3D&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
"ASUS Vivobook Pro 16 OLED (2023) For Creator, Intel H-Series Core i9 13th Gen 13900H - (16 GB/1 TB SSD...","₹1,49,990",4.3,Intel Core i9 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,/asus-vivobook-pro-16-oled-2023-creator-intel-h-series-core-i9-13th-gen-13900h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-120-hz-k6602vu-lz951ws-gaming-laptop/p/itm0e3b6bf8a53e9?pid=COMGZMKFJ8ERMGJH&lid=LSTCOMGZMKFJ8ERMGJHNXAAHI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGZMKFJ8ERMGJH.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
APPLE 2023 Macbook Air M2 - (8 GB/256 GB SSD/macOS Ventura) MQKU3HN/A,"₹1,33,523",4.7,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqku3hn-a/p/itm59549cbfa4253?pid=COMGQA2VDXKMHYUJ&lid=LSTCOMGQA2VDXKMHYUJYRSLOS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGQA2VDXKMHYUJ.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹24,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-slv-thin-light-laptop/p/itm031dee32b0d0e?pid=COMGQHYFQFWJV7AD&lid=LSTCOMGQHYFQFWJV7AD9POEPS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=en_5mGlrewjMPccZ6T1Vw8hHgonSOLQMhN1noFpbA8Nrxr4RlyAlyx94k6pA25kVaG2SVselidGQWrMOAg6LwA6_g%3D%3D&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹24,990",4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-blu-thin-light-laptop/p/itm5b78d87082afc?pid=COMGQHYFNHAZNZGA&lid=LSTCOMGQHYFNHAZNZGA3ABTME&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=en_5mGlrewjMPccZ6T1Vw8hHgonSOLQMhN1noFpbA8Nrxo6nPMiWBWSLyMPzfAoJKKfJCLIJ2yoLpyg10hznmAM0g%3D%3D&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,"₹96,990",4.3,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15irh8-gaming-laptop/p/itmec2129d977c08?pid=COMGRC9RUYRHH8Z2&lid=LSTCOMGRC9RUYRHH8Z23PBMWH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGRC9RUYRHH8Z2.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
ASUS ROG Zephyrus G15 with 90Whr Battery Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 ...,"₹1,15,990",4.7,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/asus-rog-zephyrus-g15-90whr-battery-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ga503rmz-ln155ws-gaming-laptop/p/itmdd0e5b298072c?pid=COMGHPXTXGQZQHMZ&lid=LSTCOMGHPXTXGQZQHMZHDAW76&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGHPXTXGQZQHMZ.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
ASUS Vivobook S15 OLED Intel EVO H-Series Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹1,16,990",4,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/asus-vivobook-s15-oled-intel-evo-h-series-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-k3502za-l702ws-thin-light-laptop/p/itm9b5216677b9d8?pid=COMGT2YA23BHZNJH&lid=LSTCOMGT2YA23BHZNJHHQBIRF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGT2YA23BHZNJH.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Acer Predator Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,44,990",4.7,Intel Core i9 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),/acer-predator-core-i9-13th-gen-13900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-phn16-71-9148-gaming-laptop/p/itme997bb5436245?pid=COMGR5QEC9TEZMHP&lid=LSTCOMGR5QEC9TEZMHP05M37Z&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGR5QEC9TEZMHP.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Wings Nuvobook V1 Aluminium Alloy Metal Body Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows ...,"₹29,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-v1-aluminium-alloy-metal-body-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-v1-slv-thin-light-laptop/p/itmb370dd3bfdb75?pid=COMGQHYFJQYHZTDY&lid=LSTCOMGQHYFJQYHZTDYMPBY5P&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=en_5mGlrewjMPccZ6T1Vw8hHgonSOLQMhN1noFpbA8Nrxp8XQj6ucO_cIkcGs0vfVb_hH3lKVWfHqPxgPvojMWSRA%3D%3D&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Wings Nuvobook Pro Aluminium Alloy Metal Body Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Window...,"₹41,990",4.2,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,/wings-nuvobook-pro-aluminium-alloy-metal-body-intel-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-wl-nuvobook-pro-blu-thin-light-laptop/p/itm36ad4d77cae96?pid=COMGQHYFGYYG2VZ2&lid=LSTCOMGQHYFGYYG2VZ2MORKEP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=en_5mGlrewjMPccZ6T1Vw8hHgonSOLQMhN1noFpbA8Nrxrc9_tOig70fLNB75RIg7nuXo4BvTrLCCipE4RgnN_TqA%3D%3D&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
APPLE 2022 MacBook Pro M2 - (8 GB/512 GB SSD/Mac OS Monterey) MNEQ3HN/A,"₹1,29,990",4.5,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD33.78 cm (13.3 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty",/apple-2022-macbook-pro-m2-8-gb-512-gb-ssd-mac-os-monterey-mneq3hn-a/p/itm6507818115a3b?pid=COMGFB2G5PP2KVXP&lid=LSTCOMGFB2G5PP2KVXPVYUUZD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGFB2G5PP2KVXP.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
ASUS TUF Gaming F15 (2023) with 90WHr Battery Intel H-Series Core i7 13th Gen 13700H - (16 GB/512 GB S...,"₹1,03,890",4.3,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/asus-tuf-gaming-f15-2023-90whr-battery-intel-h-series-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-w-fx507vu-lp083ws-laptop/p/itm2ebfaa275f141?pid=COMGPFPCY3YUVRWZ&lid=LSTCOMGPFPCY3YUVRWZSV5E8K&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGPFPCY3YUVRWZ.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
MSI Katana 17 Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,"₹1,04,990",4.7,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display2 Year Carry-in Warranty,/msi-katana-17-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b13vek-254in-gaming-laptop/p/itm7fdb69de75b2a?pid=COMGMGSJYJE8PGEA&lid=LSTCOMGMGSJYJE8PGEAWH6QQH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGMGSJYJE8PGEA.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,"₹87,990",4.3,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/asus-rog-strix-g15-2022-ryzen-7-octa-core-amd-r7-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/p/itmba4bcb9ce6a8d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
Acer Predator Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,39,990",4,Intel Core i9 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),/acer-predator-core-i9-13th-gen-13900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-phn16-71-gaming-laptop/p/itmd293ac9df6614?pid=COMGR5QEV93F62VC&lid=LSTCOMGR5QEV93F62VCAJBSAP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGR5QEV93F62VC.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
HP Envy x360 Creator OLED Eyesafe Intel Evo Core i7 12th Gen 1250U - (16 GB/1 TB SSD/Windows 11 Home) ...,"₹1,12,739",4.2,Intel Core i7 Processor (12th Gen)16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year Onsite Warranty,/hp-envy-x360-creator-oled-eyesafe-intel-evo-core-i7-12th-gen-1250u-16-gb-1-tb-ssd-windows-11-home-x360-bf0063tu-thin-light-laptop/p/itm4272fca85bf86?pid=COMGH2WT6AR6RHZJ&lid=LSTCOMGH2WT6AR6RHZJGXAH91&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGH2WT6AR6RHZJ.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
MSI GP65 Leopard Core i7 10th Gen 10750H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NV...,"₹1,30,990",4.5,"15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker2 Year Warranty Term for Gaming",/msi-gp65-leopard-core-i7-10th-gen-10750h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-2060-144-hz-10sek-830in-gaming-laptop/p/itm8ec7be8fccbb0?pid=COMGFYZ3AYJAZANF&lid=LSTCOMGFYZ3AYJAZANFHXCW0V&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGFYZ3AYJAZANF.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,44,990",3.2,AMD Ryzen 9 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/asus-rog-zephyrus-g15-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-ga503rw-ln066ws-gaming-laptop/p/itm80a9cec110331?pid=COMGFWCYPVDVM8S3&lid=LSTCOMGFWCYPVDVM8S3X1OXXQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGFWCYPVDVM8S3.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,"₹1,17,990",4.5,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty",/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly03hn-a/p/itm63afd154c22ff?pid=COMGFB2GTM7MMJYN&lid=LSTCOMGFB2GTM7MMJYNIHQHMG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=c805ccd8-a381-48c7-83a6-93ac2abbdc4a.COMGFB2GTM7MMJYN.SEARCH&ppt=None&ppn=None&ssid=7690mfxbww0000001699377446136&qH=c5d334db81c10595,2
